id,preco
237512146312820589708317540195709404676,116194.81208871631
30984280450885534059052913279584065254,90630.63002733995
126374200467604593804720277004278327103,75406.64140864913
317466905352534178610659571519473694514,273783.9096126209
52865229602472061804485324233666817912,146777.71522561912
86984224502002234419916772572194051581,135059.79300197886
114416682475133609697441993429731470073,43831.67818393851
49500288896238366923661810598993127844,123426.18553434938
15465172849640768327142827133509494439,149308.29053327505
307334256328869249308029400432335737804,77240.5739566922
228144239113577275448986710580982616029,163726.90792839724
287139027642678210570007827534054265052,188319.89536161936
89914442558408418710315807541943703503,178482.14061518948
157724668439282941424079171387574257679,118312.98651676234
210560980823314089239746782467786021918,140565.17626262718
9533463295747584642161614887871041149,74629.7853914895
36155487406786930325759004510880817087,141869.06414789468
234127326236134497876685668798607764717,89046.5445370371
280305492068078804619353598740914253066,94629.7041948638
206680675239217462017215069720218496509,43683.71516187296
338819821210509135508780606674721178321,104933.756514629
204709679839831821149432932813402540678,227529.15357344472
90875432458421346470025553495778630510,250340.0623823815
275475573967873268188137718480930488822,197610.456952405
135798733167447402777119122060701579452,36005.60989298424
16467710364998450246536251528420949308,71972.79126123192
154737869680607241704521619955620605087,228678.53307258035
275775611271881132098534927222118097805,50589.14900312774
60452051161648408770616607730997043495,51211.928109057044
55573982790391311975887758207573440948,119873.0812083407
253718454255114896228371873750181818324,71285.23622382483
314064790115053828119555179443554195527,182177.0903080877
189570492320793832454485868809143337405,164641.08158578738
23825261604921702409641748375342950297,152477.64351332744
202301262511978571352794896695666151810,111647.6409310484
104239568090079872488280748074678202013,255753.95105835484
118155484109908082546418446225943368418,315415.63403450843
255279298803366738058226980815231053100,98488.0106931048
205713080891740291665828451730565250400,70481.56827016258
271567936429803209749917402080660109484,111908.22826991741
83500313040262972087502975096864972395,228243.9657921846
199825580750147224320742424928048221511,115313.6887162616
35503660709160520879029443480036147850,143698.95015133196
136744533749502088151319862288356809373,65361.93528493354
14646148787543855550889731877407837757,319273.26332343987
175456875639756620367724513315924621300,74273.59778924259
171887264709983159676256955690666649895,69963.95271590765
5575201071375003157687971982995539245,273427.46607148374
11124399571277862461246801293141325136,544098.484483039
278012921215945326618316328031414262851,272158.1295126424
127163062492495403313007757062409704463,43122.120841388925
302695598952433192347337048974293502177,85092.37696307026
339163194157299289931219327984398277845,31493.45145190756
253179630755522290489067862817016603658,131523.81903709949
107540865078806037752380310797439708594,112723.62053561692
202747226890809260721851930190733529606,168637.7372477343
198478944601280023843585927406172044192,96096.77404076922
286842543879735416835221285521231976811,68934.4514614033
143789229725002136498207123538125838974,140787.44778646433
78201854589030752101710975166249263249,136881.85621128813
71539818043384923993008937350352775921,31787.888815819697
123838437268533573587350797170799646707,75453.66099013858
165334355852046750199663818885453553125,194937.08077412937
164847888876547845123316770012937374547,93751.57773146674
101135033363139067389828698436653266246,106063.79565355928
141374361982310778378841790263765631649,53327.092929946484
51501364974414551550325981205185510805,70506.19315948291
333098681727869732356509759583146783243,84187.83632667878
80234378433697420595695125518109986563,68766.55370831073
297673004618655036199009294723374585563,182369.5934319783
204724813217968425232608712280389418541,97536.95327240533
164732854026285442006125485235942552321,124367.63371949215
65445352835611637166375000661944038142,65326.27935722405
125195180397772507627695240202467616668,37412.79349836854
281257928188831742236443910034481673827,153657.4918723669
72760201997291128414816024649253969344,375514.08051628707
144585264635919229685952729581604945954,123732.98617262236
109409243019479710215976616629206450313,168190.53828252817
66976033741316305775253961608283832449,51083.63148011987
115854473798371071480763488769637364279,263365.53681394213
232720943751601322133996644526033346639,124108.31423078482
323041358526122545640238179512661294945,42132.04629997188
189571065590119531459030372972988857152,225571.7268108723
278830396664534453595290082331423099313,69635.85130497119
300984310880819626428136259167264912275,174757.22185975243
173248095429072161014036748849902411499,162057.1202971606
129039911398138055955082870056864208585,105207.69208557867
146454092270544064133929926301811629242,101136.95028161895
129592620248405902350506193046355842071,55540.10280457258
55178716338064917038254616840335174957,129734.51249552776
188552232778524889431723723986535909404,41667.1963369717
68738777473678077230673408625002210423,129512.08763490716
143650065470937114392016771268791037586,76964.84270684383
217143375116427375702730221309107403659,56837.31378939627
285857547045199800914494123990612675859,54383.18304056633
135307513104369620859454296925004799348,110384.76667906082
2903351729996390981740848403629759694,79483.40559429018
235485459871309587269171897031165221213,131702.36291605709
296017386177026941245492297942507209980,321232.312164996
212929532835870383542328836465070003847,170655.09760701598
44792053188804682010358556072934285054,140236.06678533313
249680012909723910609278828815276571304,168128.5781184841
188132402142981885165263956858864369324,92915.36255530629
243258499219043077613643874357523126764,107540.58928038024
297502384825462058870825265698631506218,246823.59066116615
20484051710416552458362127419414396483,162404.6349592601
253948032676146630057917662989603693686,119927.48317778154
98200588353689152620727029014419954738,97498.36389473596
14122791477208854429014550356804400039,71755.56783732335
208598248089930680140265319653144824605,57872.40008893909
298475622302531653739931464689317637382,211999.11740134843
2588788666534418410890966725724910669,86714.01683199106
9712628666051113562075298365964280298,111141.02916708485
42967026650221222538416328816510604054,96763.47202293968
331810071519527017054662796283672827753,124837.7348212561
285315356430762147444442091168700561658,104797.71253026414
147573383959504740059941130006954501777,86514.32494740443
173651776695050274824006374512756309389,226946.86489104995
22835259108646484176565108425554436078,72832.2203677148
163335522228145786871413464789921268309,155126.03157299408
79580864837697488703994857109875663787,109361.22554326321
18093722071694246612028534734330405579,52045.396908811745
163127155367196180506199396832607404204,183413.86507617298
82699271274473815957784110120006001949,77013.45275820485
119898092235710363179284535290646251139,116960.44472163772
68120108316829053172179957063351984376,168662.3602617689
54499599180823728159929121859469171058,125671.34503601119
63151179630102261748377560506608730501,151489.35706882895
145333654310498724413243546511454058666,99988.19687120743
336202983245746974226373123199424097932,308964.9786248522
80276587309374821603900109141230287582,44090.353042752875
211510309891117464265129987388111667353,122301.05364330098
78028571701435535429546616699600331359,260993.59149625505
113813549074392740531940720784724859923,106571.42214441964
4297685766429111946834915150390189282,115792.58894120129
23624265453284569334580840870468227772,32649.725718927042
40400071986899913450748881177856040087,87970.07053921428
90589443095105813267320082593691880299,43663.875060396815
64930320159540942897278013024377003786,131346.83296425958
319957631812806416896645654922579978210,143679.28841058997
185473026310374331228749448739740100876,123891.7032515998
198280088122233304964566473128626674145,143016.4894108836
291324486703807995327553620926461671907,236070.51019511497
252398412139115738462469940945037485073,125154.34507616969
161513792123050520899783414867921277743,46504.93803635218
133941859718052376156303456844748611253,82827.38864522395
236698763821887412316107271979375660314,129689.45197093536
220897024275644074828713990540418001480,85497.74480644193
125219498777135759021804991213472079499,91127.22190376661
225236262665838913695842569911381819725,71499.60410521815
102867026959240407948863384849717666215,203097.85603225295
334671611250424983149953582105157578426,97923.3528799563
202238857962075377193838528819386294360,86083.76738178612
294826381461538815116698354410337718266,65692.55558207797
134053582412896256417478477747987287732,65745.19719158312
69566145365553240194649203258354537667,105002.19472267407
150522366131828823598206712951808461386,56798.0285467633
72250783403620887886049259732989465968,78090.03734285556
149743770509507373061143632577402033728,85033.82264187803
96337196940644833794308798210198091549,227212.3038508655
101203276212024016119653519236468639800,112994.78115620257
31248253943168014374462287394366437933,136758.9678071295
23539713890923689632095795947345883697,87802.7800093432
119322438176104956226268695372268675189,94101.52674002881
160148422500349597297641255927779145208,215589.8125465177
175024054306603048190034460949283367640,89950.83547993416
261523753462729151781825862367880716795,68676.62042092872
128976127984583243513716114394905806987,95967.9369359176
233048716786272920943060104472101528648,92941.33135799275
174511354619462076066154910610110813789,152442.33731638896
226725547755504887141429761436521674936,102618.78184716532
37652492323093015957225863667113657025,93405.1650765152
208214939247030690269364941652277831787,160573.89246953413
241049905561862937130737499035170116056,175941.33893600042
309355085650997328553497310476053555098,146584.22234098671
210728588879522143994459928496984844980,106230.43326554647
251083960652402088314844346716818748512,82789.26611848745
32588674554020939958007130552937642615,53045.09267376081
186179222591093597850855476680900540010,200227.9811160143
27856973194359145454264272031826593500,94860.46932455475
329445361760243842983634726634422777697,104136.33959273934
60285670268150123009417941193032412545,77451.06715282719
239904779609265423768652807122712092991,188559.25516388915
231650690900163478605841528958264128339,112449.9046869524
321482777312909765714981366332440515385,102287.17643556204
90621921514849077206690405468877758127,92371.81751152636
276639800720598623152441995708769505799,98434.44476824162
35599638399921433618138546235782154856,130174.26183872508
272428218641207652787244740019919302305,154809.65975222754
13827434808544997620760470011697996468,69627.1690803981
279109446575198515639225706796741027578,81478.58228394152
321479234739908702289078207762751987253,136868.1707389639
174226979497698774600206385080890750393,106670.93633968872
182865986909959534261193617972188889622,56410.48490709497
172437796940895194616424248937567297033,109136.2290270413
282030584629451581278202376721710140253,68189.1777918041
82428450005224601160890646842224934962,93571.56771073364
61024120410364780648670176969791841597,62847.287131065495
96433814024280757107003356846278915942,375622.18290681555
31246285850180460465016063464660475349,132120.14904342542
245585367744756540172202614617202064353,147559.9462232874
237394978259990110809417167930788706709,186240.1573650609
334096094956643999902665108397890687915,185779.88229142077
306266746511331768733272013281118295466,75294.19364315305
251860337105667763925066449012204406156,39638.56982751158
251653768642785546864541895217336209511,161504.29900927088
291620155159733413978494988074847918877,115624.16460415056
327080493597510383304380083829027279620,65810.15482418523
244422386314672151923814279993057016197,63223.92378635269
170462664291315293128991148401721771893,132040.92108409354
257989218701519970657409064642825336761,100884.96008525055
331374419574041081900320833387314971312,95226.56497335553
23073044984134910223233700611528674857,123418.07486868497
42997397897279951237916754310773533848,122624.26766625953
63298095955990174110679892898906751162,66163.93370525344
297497593148569665484188355438474127610,95999.30809308149
303445302866133442197370745635093694607,55995.55631268703
322861063233554373348361057314083231866,74678.60423463429
48527108152221097263004277032742101901,168662.3602617689
75117505424078084191042295334377867157,78767.24101238254
116018537774967638136657499654347725670,122389.27269415988
135383065058255621626762415910044371310,241842.17195056842
47574077580288490919190048199821943843,143645.69697095526
6459793829982592475621262167303176441,87740.73941273389
95106860532472896539899332617165990206,69279.59972067544
28782640768709979411527357307827215206,60142.81133037777
262977950922453685910476157547202117178,216195.35592131608
174071088075748030245400208914439434569,193752.7663765498
124671737261089704157954636996271464368,276330.36381177296
269337118762467309308463785279520896705,166474.47917927074
209259198101109684380882037267825895191,51283.42657776413
139370578642362418059309898482433877864,54711.77336225758
28994136543280939635253308565413799637,82200.82859495307
293258297621810430619050641692062405291,88069.28359283581
272381528732508241840132189183229013633,281400.1785638815
307874037903053987384098599658954960403,155862.63937124092
114021850146525252940099530982196156899,159541.74565075585
85435999546019100641741099476461592814,154714.98918805714
103119620189893041936528088174707335721,263966.9542371184
314561543389180668998532834943265131600,102368.10611890141
239141765600935393217628201889053036054,169048.86213876313
76697964033457283201307050020873621097,105847.28439171429
264305253634443490177586368628574983127,36982.83255523543
131551992554677248780326195041999521641,191046.18306757655
198837458199740351146789848033075668948,93318.43552049714
159709089640309121793209096188059608454,164948.60604863017
240435520661011051559441709781667984799,61930.35666719583
23716439816665350271030334842843532806,66691.80172944449
297198590332052235629209184892465938488,67463.14073187271
197440825275921787996050910581003183399,52933.776646484686
180745679040798042111497260945986779480,136316.7791183306
119990119986468488812276117215201680242,124255.26113368284
6945802264217055818092053196773826385,75990.63416078745
63104735371462773681687091469410802663,88338.3091583632
268014220097092881785502328357683444201,132098.49966513607
8201931349127617775359419030543521126,94874.826437434
293424115049060887892633269783012383044,74765.662475972
197527187648268149802247209693405400409,170040.1733625339
241005170925789036667791898595595904503,105494.43904938226
247539232104409163657861640451876304710,126357.32577860601
202615412439834095586482453962687156511,245106.2557712512
292921571396805845952761765719774180560,140238.06822979794
102146554643520147196799385145966778108,108203.2851292449
204594591089767708292473470732793468211,125659.56682380637
164465677939480316050438667344105947900,135883.44039751362
313502068069833992081242489791425031266,63393.43180898337
235768787164618217165155438262046263692,121516.0649884425
55482365971527415759968201272640894504,128579.34385431652
274510050161826866069319990064565352379,224829.12608262894
262354354853492426548394391999577075965,62623.222986665096
225178758495725232781682742284966795979,163578.00055845387
204835397801258708635166012232206159069,30156.12602856759
120967717512667959337579062496782760110,125897.3629308256
69384468168979227396597175419708401385,170005.73452198258
172353782416662670206836966071405640207,68183.94020601311
93664377973271838839872435717131202372,120265.37670031888
336962307751087384360720729772151938674,196003.51634815885
223211215527692183328503667521863673491,74275.99427690248
187613432585728730467042277361250283606,140772.11373817225
296796692720149849099945091958444423201,76536.71151064291
296694309736193534514080707751418764951,36426.41572061763
62668871867764030771057639508006689193,70004.9732594127
5831364671951890472547869995277254299,79867.14521812604
263520175526383534143113600685410797656,98904.65454365587
93913047554725302387672925099981219688,121223.20980745375
187792144573873345913492012481628017632,130481.27363624363
77193727270470647613941630346905657311,112733.90492655286
93244863950305285144596145833484120288,77662.85591246065
45554261791996034889771606828002084386,148052.28952228063
145627501098448461286251287367478324636,107737.48738225446
276147028044265022870578596152793055114,276715.7189500774
101810035134786842992753455846496289258,112697.92246356534
323649586881187815567646172577411910445,78620.5814944542
240863300038824173019158558840375415006,159955.95873340595
173259610703588301741742956959056249895,136693.87221877725
210905950392861096479052960836081656317,72940.81590571663
128123573544090055831088190798031307459,114581.23238144755
55331053745102355983166789843999492215,69612.01600461369
48924668154930834035890216021535860354,163327.30660582863
98224473881241589576622027216816442592,34088.01226618859
14607365457941867148801170049009692501,111755.09458362206
167709308386275857976247794371249982492,66647.46884297367
281031027492928380289843540495909878389,148037.42161054138
317149933610832227902185030471313787327,163339.1669225413
111873775427756287979226848974192301259,117214.90036559998
21732850300051998297432811644962009424,222428.71896027657
179559082498078581615567026913696075672,227231.97805790612
256602505649871276722662307659510294211,77235.99659228246
22837704223911865020431001608491555752,176164.8914722244
153159405405938019793662006311248601879,261388.12427951026
68046588578452589891125601598293455313,123666.73940086758
54671517419370338496053937769382791466,120200.29753501932
90733476337379567597363786612760856032,121905.39538506311
74829755756627131841443634317001341736,93335.19407803455
113699792614803396920615618241540403401,133745.222125154
30936748530163120286385641811335600461,107006.91588054482
286718433484587099650313690594810283594,151463.76669033914
53040905238521430480941937930371515428,277941.80688008986
227799093612016492473942204223898916300,130774.87699863645
105984803437282127547981289078723527950,91884.08678848665
136216515618315479760141515440713508817,88811.66976217325
313923828364562409583774076139412029011,137920.7538050941
256535569668688044055657155972002367305,87310.1250373546
161276830978411174065922231037346740601,61601.73645491589
193023133616328233897351538456231158090,225270.92614892547
4512377955309037570718946592053675659,108868.998604814
241451673262290873796345276645171664574,126053.97053025123
333137917729421843565229448550132743099,94598.7318744049
1221041602141664073474928881033556208,95019.55214970994
17693043260028121027089293608575874719,103466.56610511176
233874613249501726158359004825126672717,72499.64668615174
29423918183434242527795245203965210040,118883.7089521549
123067147644698118361563184329144169322,177749.1701814288
67576390047220591927881908117280881658,137598.42731244417
336003013146988853800784692458907554574,90833.46555133481
70951099996019165330364593572305503956,181614.66006711862
151224142156186274037047186842294495829,102528.18249147279
146803890080797364411341022309509510264,116811.72635108444
25487128775669594102704570724088844680,89856.52033315251
306159349104268798007063272844916813953,63074.0195943473
233291875187806547977182734749322121862,161392.1564272268
103649543423223076863255553023531795834,77648.7699346429
270419948556221225284557703914504804773,127733.12230056983
153143792449153214053000004836545450892,151060.86000659646
230242894518258571172529839682883252730,104042.86283070553
319099264280577149828280051496192787761,81265.72138054042
146492844261498105735420560399358236019,62139.9894958387
163251387522305411570093471177086938140,77958.83927499155
25300857819109779184345067172438647882,106085.14753592189
55633187676924862681300840783529537689,200648.67742839284
49199423497082223217556870394814374486,65068.6116908807
232357932937097041210389446840660380427,74515.76588664512
179483086047331285983377132760211350903,272116.28072816867
29373031418043196892692294558664390417,141890.09309528643
107534969967686423893345820589020535183,86197.9729646168
120571815096626943750133056908936948271,75928.47057209504
7421158607189639371215373350674206761,140508.1787596836
238931719318297330950784975087797919596,90812.27947723867
202740346843306123820415199475859312431,153132.62665786195
16689349456841037733448425087673613313,266857.31891055906
148012297211569996918246033270198429904,70512.90544038631
128134122255386696428544882265409106446,166650.98570654087
167571214511516832945171208176627612712,139802.1691785778
184011296344462591085710616872611436235,102710.68311643011
169465487970916295739813846274011675806,229506.0359461538
130361622420383463631320628394717003594,112766.35691677826
331939185720524013599255400570283504929,146266.11120543367
87569485918088662283183271922738488516,166993.02357255973
230770798992268501450776463003194639732,352980.80497968843
267366593531094671806032177970423243545,47126.28295088112
199926103285675930644982006459416881508,223058.73927703768
266968967193173347503176998725646076891,79537.5073239592
167826333249432716075387587663476830642,71940.34237541998
108079317452072310552947425358187509795,103578.6272709519
9168411426075452458185969563102169587,118424.57975063582
220379336042208157890174508853219985932,95864.04172878884
85409792209302072958295631370822171481,136005.4182708102
108315930477246960256898885070132765549,155150.16132947156
138178784399745546903000249739742628317,66330.55365804011
109448753225848176241892743310724339979,157342.7725584522
48101656465622908930780775584338307218,288931.54073228897
232801260678107817119662434103089539368,85282.46228606282
112833514130234775896592581776665798909,118336.14745060723
9384820527271037871381619236739389861,155171.63822620813
315097976795297949477277736372802455645,209535.24969222947
312987999748196768585101910704287518542,86804.8425034299
283651273349744897088542597613004918027,107364.0718155479
191707011347213468997511459845389328772,129467.36083213279
106126552952767148144530241726666260248,113855.71774395261
262257703451875066796956509815234366525,180065.8628920286
255899024359694569239113092815148643067,99258.54515949042
114163801675410359107519624300502244902,90630.63002733995
301845691767161820288502742698662503795,159767.57994773632
92399079994829498252553662280447550917,136791.2324944993
158804745485988047989860050863828343572,92068.78840668168
318699126633889037088666172336291942624,270380.9666350561
297113933456367162152615096919381931216,226295.29653893178
200474866821927106545646287488808154750,83013.60937382506
223364885293845944023077962389108782322,175305.45946938128
324259604829407840034702555074969608284,75565.59030895741
304251078569827531719315443927824180532,110925.71519236283
85937733805633898752021913054308068083,147023.70047018523
108988859207308663542987611483639159746,233990.58641739993
47848824771395338822774077770152379022,69152.02633011052
262530606945227352928297373721306909095,244888.41164458494
85655886151670580390594330040409894715,124288.9908807383
298184819601131827432255644952446151139,243375.01019004252
95408789758622402538585804660216291413,112559.58369749339
122922019966644222202211091240044218095,77967.93417741205
6183578569648095484412718463440995947,63389.332846144665
274289386281548429745922021350086948492,134606.6454481211
34726844729402804128730979944393175105,176516.54352347495
84586487247906666871938532911179156985,245509.4806406798
120720460409397920123702648540262031826,101904.43977894669
177428445547268755903878606004149437457,77949.25170357336
115727112823962086715150476270670577224,131938.47745070615
339528554109159399082023803339182894416,146026.77589784513
112278505536089834610003192301155278804,40912.324183434255
150655854973961180217246925576293399359,72576.89342834534
205140978981549998314456055277617950113,265197.81903407996
143222924043442198672515275261268840852,45746.155460877744
222242097176001330821166420256776320110,164880.35394756324
185476235461315152883459846018078939215,137372.48366006257
24794255420283459042556305910004824666,196897.39137380978
170386853337925700376054620257950480449,103583.96406695983
89599337796887808678188089542023955663,85241.34182005501
132628385969591720084437515617436345258,108590.81179782581
209256260831814267858812755372744724120,106886.66722677366
299146289036887060771322345088475321603,211770.36085358108
92140014150081803186089534965577345234,255484.72630729296
226355025621852547584556966612186353329,103465.43375401496
111623792219171615574882803767741582070,129391.81568977048
46237632461759844965282080433067697831,140072.71463834445
61695533361580951386408461686939254088,150473.81204504412
117251161372699306098820073617300301321,85503.47389459077
162614583266159708266060544483628565702,83151.04742490541
18256075536139580588971282656211823044,103199.18388380986
62654592931377320017541022105734341203,209259.86887532155
134202830665590339886104045100211910585,243737.0102025836
21466350819012893278873017601774573473,59289.0093981688
197898324935814690760476782890500989679,142693.48665486815
218822826497051928064213202937899447261,74626.85666164971
192658336119531627258676196031085516123,99189.34683907068
223774110559714138774010498697179442824,85247.58410063689
15249136929818490067287455981620239864,160312.06757951985
130656210153993294370526814910713193064,74132.21966157708
166391612744862182994035048026354720642,135541.2700222067
280509122589601939716717203643713325254,100305.32110492873
50223846429254930232117360429159322266,153001.33501906192
43925799629666704047178916587341580228,137391.74749442443
337502497904050294645895317224982883125,45082.68755566964
288295058279943284835951085101241297491,119244.23043104766
280534277282576185484996327752707755697,94348.91806882061
258119514855432888420937880472534243207,66705.66890597648
9772834812601520113189408874212276295,147026.77412418442
66220066710315663565407281725948002612,235858.89696080162
110727436952411206226008905770428374199,139045.05916173186
327459637510857203580281319398736411093,186000.24013272085
180902441541917081439197762689970056157,130947.08075180944
195646360202006788061140201502351849360,90115.36180490344
10984307821242410646630392008348020221,143026.5497914428
76885141875662922763960223233735311473,75616.91422234706
55137005805746570514574168127221219837,110747.62616780562
